,Brand,Make_Year,Fuel,KMs_Driven,Engine_Displacement,No_Of_Owner,Transmission,Mileage,Max_Power,Torque,Seats,Color,Gear_Box,Drive_Type,Steering_Type,Front_Brake_Type,Rear_Brake_Type,Acceleration,Engine_Type,Price
445,BMW X1 sDrive 18i,2011,Petrol,"75,000 kms",1995 CC,Second Owner,Automatic,11.25 kmpl,150 bhp,200Nm@ 3600rpm,5,White,Automatic Transmission,-,Power,Ventilated discs,Ventilated discs,10.4 Seconds,sDrive 18i,9.85 Lakh*
446,Maruti Baleno Delta CVT,2018,Petrol,"10,000 kms",1197 CC,First Owner,Automatic,19.56 kmpl,81.80 bhp,113Nm@ 4200rpm,5,Grey,CVT,FWD,Electric,Disc,Drum,12.79 seconds,1.2L VVT Engine,7.95 Lakh*
447,Hyundai Verna 1.6 SX,2012,Diesel,"75,000 kms",1582 CC,Second Owner,Manual,22.32 kmpl,126.32 bhp,259.8Nm@ 1900-2750rpm,5,Purple,6 Speed,FWD,Power,Disc,Disc,10.62 Seconds,Diesel Engine,5 Lakh*
448,Mahindra Bolero 2011-2019 SLE,2016,Diesel,"81,000 kms",2523 CC,First Owner,Manual,15.96 kmpl,62.1 bhp,195Nm@ 1400-2200rpm,7,White,5 Speed,RWD,Power,Disc,Drum,30.3 Seconds,M2DiCR Diesel Engine,6.75 Lakh*
449,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,Diesel,"65,000 kms",2494 CC,Second Owner,Manual,12.99 kmpl,100.6 bhp,200Nm@ 1200-3600rpm,8,White,5 Speed,RWD,Power,Ventilated Disc,Drum,13.3 Seconds,2KD-FTV Diesel Engine,13.75 Lakh*
450,Toyota Corolla Altis G MT,2014,Petrol,"52,700 kms",1798 CC,First Owner,Manual,14.28 kmpl,138.03 bhp,173Nm@ 4000rpm,5,Silver,6 Speed,FWD,Power,Ventilated Disc,Solid Disc,10.1 Seconds,2ZR-FE Petrol Engine,9.65 Lakh*
451,Volkswagen Vento 1.5 TDI Highline,2015,Diesel,"63,075 kms",1498 CC,Second Owner,Manual,20.34 kmpl,103.2 bhp,250Nm@ 1500-2500rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,11.94 Seconds,TDI Diesel Engine,6.15 Lakh*
452,Renault KWID RXT,2015,Petrol,"34,405 kms",799 CC,First Owner,Manual,22.3 kmpl,53.26 bhp,72Nm@ 4250rpm,5,Grey,5 Speed,FWD,Electric,Disc,Drum,16 Seconds,Petrol Engine,3.5 Lakh*
453,Maruti Celerio VXI AT Optional,2015,Petrol,"57,886 kms",998 CC,First Owner,Automatic,23.1 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,4.2 Lakh*
454,Hyundai Verna VTVT 1.6 SX Option,2018,Petrol,"28,050 kms",1591 CC,First Owner,Manual,17.0 kmpl,121.3 bhp,151Nm@ 4850rpm,5,Black,6 Speed,FWD,Power,Disc,Drum,11.31 Seconds,VTVT Petrol Engine,10.35 Lakh*
455,Honda City i DTEC V,2014,Diesel,"85,000 kms",1498 CC,Second Owner,Manual,26.0 kmpl,98.6 bhp,200Nm@ 1750rpm,5,White,6 Speed,FWD,Power,Disc,Drum,10 Seconds,i DTEC Diesel Engine,5.35 Lakh*
456,Audi Q5 30 TDI quattro Technology,2014,Diesel,"68,000 kms",1968 CC,First Owner,Automatic,14.16 kmpl,174.3 bhp,380Nm@ 1750-2500rpm,5,White,7 Speed,AWD,Power,Ventilated Disc,Disc,9.0 Seconds,TDI Quattro Engine,17.5 Lakh*
457,BMW 5 Series GT 530d LE,2011,Diesel,"73,800 kms",2993 CC,First Owner,Automatic,16.2 kmpl,258 bhp,560Nm@ 1750-3000rpm,5,Black,8 Speed Sport,-,Power,Ventilated discs,Ventilated discs,6 seconds,In-Line Engine,15.5 Lakh*
458,BMW X3 xDrive20d,2012,Diesel,"98,000 kms",1995 CC,Second Owner,Automatic,16.09 kmpl,184 bhp,380Nm@ 1750-2750rpm,5,Silver,8 Speed,4WD,Power,Ventilated Discs,Ventilated Discs,8.5 Seconds,xDrive20d Diesel Engine,14.5 Lakh*
459,BMW 5 Series 530d Sedan 3.0,2011,Diesel,"78,000 kms",2993 CC,First Owner,Automatic,11.5 kmpl,235 bhp,"51@ 1,750-3,000(kgm@ rpm)",5,Black,6 Speed,-,Power,Disc,Disc,6.3 seconds,In-Line Engine,14 Lakh*
460,Mercedes-Benz GLA Class 200 d Sport,2018,Diesel,"51,000 kms",2143 CC,First Owner,Automatic,17.9 kmpl,136 bhp,300Nm@ 1600-3000rpm,5,Red,7 Speed,2WD,Power,Disc,Disc,9.9 Seconds,2.2-litre Diesel Engine,29 Lakh*
461,Maruti Baleno Delta CVT,2018,Petrol,"10,000 kms",1197 CC,First Owner,Automatic,19.56 kmpl,81.80 bhp,113Nm@ 4200rpm,5,Grey,CVT,FWD,Electric,Disc,Drum,12.79 seconds,1.2L VVT Engine,7.95 Lakh*
462,BMW X1 sDrive20d,2011,Diesel,"8,75,000 kms",1995 CC,Second Owner,Automatic,17.05 kmpl,184 bhp,380Nm@ 1750-2750rpm,5,Red,8-Speed,RWD,Power,Ventilated Discs,Ventilated Discs,7.9 Seconds,sDrive20d Diesel Engine,8.75 Lakh*
463,Hyundai Creta 1.6 CRDi AT SX Plus,2017,Diesel,"72,000 kms",1582 CC,First Owner,Automatic,17.01 kmpl,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Black,6 Speed,FWD,Power,Disc,Drum,10.5 Seconds,U2 CRDI VGT Engine,13.9 Lakh*
464,Ford Aspire 1.2 Ti-VCT Trend,2016,Petrol,"56,000 kms",1196 CC,Second Owner,Manual,18.16 kmpl,86.8 bhp,112Nm@ 4000rpm,5,Black,5 Speed,FWD,Power,Ventilated Disc,Drum,15.7 Seconds,Ti-VCT Petrol Engine,5.75 Lakh*
465,BMW X3 xDrive20d,2012,Diesel,"98,000 kms",1995 CC,Second Owner,Automatic,16.09 kmpl,184 bhp,380Nm@ 1750-2750rpm,5,Silver,8 Speed,4WD,Power,Ventilated Discs,Ventilated Discs,8.5 Seconds,xDrive20d Diesel Engine,14.5 Lakh*
466,Honda City i VTEC V,2015,Petrol,"94,000 kms",1497 CC,First Owner,Manual,17.8 kmpl,117.3 bhp,145Nm@ 4600rpm,5,White,5 Speed,FWD,Power,Disc,Drum,10 Seconds,i VTEC Engine,7.5 Lakh*
467,Mahindra XUV500 AT W10 AWD,2016,Diesel,"55,460 kms",2179 CC,First Owner,Automatic,16.0 kmpl,140 bhp,330Nm@ 1600-2800rpm,7,White,6 Speed,AWD,Power,Disc,Disc,10 Seconds,mHawk Diesel Engine,14.85 Lakh*
468,Hyundai Verna SX CRDi AT,2013,Diesel,"96,000 kms",1582 CC,Second Owner,Automatic,19.08 kmpl,126.32 bhp,259.8Nm@ 1900-2750rpm,5,Grey,4 Speed,FWD,Power,Disc,Disc,10.62 Seconds,Diesel Engine,5.95 Lakh*
469,Mercedes-Benz E-Class E250 CDI Avantgrade,2014,Diesel,"60,000 kms",2143 CC,Second Owner,Automatic,13.0 kmpl,201.1 bhp,500Nm@ 1600-1800rpm,5,White,7 Speed,RWD,Power,Disc,Disc,7.5 Seconds,In-Line Diesel Engine,21.75 Lakh*
470,Mercedes-Benz C-Class 220 CDI AT,2015,Diesel,"36,000 kms",2143 CC,First Owner,Automatic,14.84 kmpl,170 bhp,400Nm@ 1400-2800rpm,5,White,7 Speed,RWD,Power,Ventilated Disc,Solid Disc,8.5 seconds,CDI Blue Efficiency Engin,26.5 Lakh*
471,Volvo V40 D3 R-Design,2016,Diesel,"60,000 kms",1984 CC,Second Owner,Automatic,16.8 kmpl,150 bhp,350Nm@ 1500-2750rpm,5,Red,6 Speed,FWD,Power,Disc,Disc,9.3 Seconds,Turbo Diesel Engine,18.15 Lakh*
472,Maruti Swift VDI BSIV,2017,Diesel,"59,000 kms",1248 CC,First Owner,Manual,25.2 kmpl,74 bhp,190Nm@ 2000rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,14.8 Seconds,DDiS Diesel Engine,7 Lakh*
473,Maruti Celerio ZXI,2018,Petrol,"16,000 kms",998 CC,First Owner,Manual,23.1 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Orange,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,5.5 Lakh*
474,Maruti Alto K10 VXI AGS,2018,Petrol,"42,000 kms",998 CC,First Owner,Automatic,23.95 kmpl,67.05 bhp,90Nm@ 3500rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,4.35 Lakh*
475,Honda Amaze 2016-2021 S i-VTEC,2017,Petrol,"49,000 kms",1198 CC,First Owner,Manual,17.8 kmpl,86.7 bhp,109Nm@ 4500rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,6.45 Lakh*
476,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017,Petrol,"68,000 kms",1197 CC,First Owner,Manual,18.9 kmpl,81.86 bhp,113.75nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,5.4 Lakh*
477,Ford Figo Diesel Titanium,2013,Diesel,"80,000 kms",1399 CC,Second Owner,Manual,20.0 kmpl,68.05 bhp,160Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Ventilated Discs,Drum,-,Duratorq Diesel Engine,3.7 Lakh*
478,Volvo S60 D5 Summum,2015,Diesel,"1,30,000 kms",2400 CC,Second Owner,Automatic,14.87 kmpl,215 bhp,440Nm@ 1500-3000rpm,5,Silver,6 Speed,FWD,Power,Disc,Disc,7.6 Seconds,Turbo Diesel Engine,19.95 Lakh*
479,Hyundai i10 Asta 1.2,2009,Petrol,"75,000 kms",1197 CC,Third Owner,Manual,20.36 kmpl,78.9 bhp,111.8Nm@ 4000rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,-,DOHC Engine,3.2 Lakh*
480,Toyota Innova Crysta 2016-2020 2.4 VX MT BSIV,2018,Diesel,"80,865 kms",2393 CC,First Owner,Manual,13.68 kmpl,147.8 bhp,343Nm@ 1400-2800rpm,7,bronze,5 Speed,RWD,Power,Disc,Drum,-,2-GD FTV Engine,19.25 Lakh*
481,Maruti Ignis 1.2 Delta BSIV,2019,Petrol,"21,903 kms",1197 CC,First Owner,Manual,20.89 kmpl,81.80 bhp,113Nm@ 4200rpm,5,Blue,5 Speed,FWD,Electrical,Disc,Drum,-,1.2-Litre VVT Petrol Engi,5.75 Lakh*
482,Honda Brio V MT,2015,Petrol,"49,040 kms",1198 CC,First Owner,Manual,19.4 kmpl,86.8 bhp,109Nm@ 4500rpm,5,Blue,5 Speed,FWD,Power,Disc,Drum,14.5 Seconds,i-VTEC Engine,4.65 Lakh*
483,Maruti Alto 800 LX,2014,Petrol,"43,476 kms",796 CC,First Owner,Manual,22.74 kmpl,47.3 bhp,69Nm@ 3500rpm,5,Silver,5 Speed,FWD,Manual,Solid Disc,Drum,19 Seconds,F8D Petrol Engine,2.9 Lakh*
484,Hyundai Grand i10 Asta,2015,Petrol,"40,232 kms",1197 CC,Second Owner,Manual,18.9 kmpl,82 bhp,114Nm@ 4000rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,5.25 Lakh*
485,Hyundai i10 Sportz AT,2011,Petrol,"52,241 kms",1197 CC,Second Owner,Automatic,16.95 kmpl,78.9 bhp,111.8Nm@ 4000rpm,5,Red,4-Speed,FWD,Power,Ventilated Disc,Drum,-,DOHC Kappa2 Engine,3.85 Lakh*
486,Toyota Innova 2.5 GX 8 STR BSIV,2010,Diesel,"1,16,443 kms",2494 CC,Third Owner,Manual,12.8 kmpl,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,Silver,5 Speed,-,Power,Ventilated Disc,Drum,17.5 seconds,In-Line Engine,6.4 Lakh*
487,Chevrolet Sail 1.3 Base,2013,Diesel,"71,880 kms",1248 CC,First Owner,Manual,22.1 kmpl,74 bhp,190Nm@ 1750rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,16 Seconds,SMARTECH Diesel Engine,3.35 Lakh*
488,Maruti A Star AT Vxi Aktiv,2011,Petrol,"78,700 kms",998 CC,First Owner,Automatic,16.98 kmpl,66.1 bhp,90Nm@ 3500rpm,5,Silver,4 Speed,FWD,Power,Ventilated Disc,Drum,-,K Series Petrol Engine,2.95 Lakh*
489,Nissan Micra Diesel XV,2011,Diesel,"1,19,445 kms",1461 CC,Second Owner,Manual,23.08 kmpl,63.1 bhp,160Nm@ 2000rpm,5,Golden,5 Speed Manual,Two Whhel Drive,Power,Ventilated Disc,Drum,-,In-Line Diesel Engine,2.59 Lakh*
490,Maruti Alto K10 LXI,2011,Petrol,"93,249 kms",998 CC,Third Owner,Manual,20.92 kmpl,67.1 bhp,90Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3Seconds,K Series Petrol Engine,2.1 Lakh*
491,Toyota Fortuner 3.0 Diesel,2011,Diesel,"1,23,905 kms",2982 CC,Third Owner,Manual,11.5 kmpl,171 bhp,343Nm@ 1400-3400rpm,7,Grey,5 Speed,4WD,Power,Ventilated Disc,Leading-Trailing Drum,9.6 Seconds,4 Cylinders In-line,12.3 Lakh*
492,Maruti Swift Ldi BSIII,2008,Diesel,"76,720 kms",1248 CC,Second Owner,Manual,17.8 kmpl,75 bhp,190Nm@ 2000rpm,5,Grey,5 Speed,-,Power,Ventilated Disc,Drum,13.75 seconds,In-Line Engine,3.31 Lakh*
493,Toyota Innova 2.5 VX 7 STR BSIV,2012,Diesel,"1,58,220 kms",2494 CC,First Owner,Manual,12.8 kmpl,102 bhp,20.4@ 1400-3400(kgm@ rpm),7,Silver,5 Speed,-,Power,Ventilated Disc,Drum,17.5 seconds,In-Line Engine,9.8 Lakh*
494,MG Hector Hybrid Sharp MT BSIV,2020,Petrol,"5,870 kms",1451 CC,First Owner,Manual,15.81 kmpl,141 bhp,250Nm@ 1600-3600rpm,5,Black,6 Speed,FWD,-,Disc,Disc,-,-,19.15 Lakh*
495,Fiat Grande Punto 1.3 Emotion (Diesel),2011,Diesel,"81,118 kms",1248 CC,First Owner,Manual,20.3 kmpl,75 bhp,197Nm@ 1750rpm,5,Black,5-Speed,FWD,Power,Ventilated Disc,Drum,-,MULTIJET Engine,2.75 Lakh*
496,Hyundai Santro Xing XK eRLX EuroIII,2007,Petrol,"64,581 kms",1086 CC,Second Owner,Manual,17.8 kmpl,63 bhp,"9.8@ 3,000(kgm@ rpm)",5,Maroon,5 Speed,-,Power,Ventilated Disc,Drum,16.2 seconds,In-Line Engine,2.15 Lakh*
497,Fiat Grande Punto 1.2 Dynamic,2013,Petrol,"39,802 kms",1172 CC,First Owner,Manual,15.7 kmpl,67 bhp,96Nm@ 2500rpm,5,Red,5-Speed,FWD,Power,Ventilated Disc,Drum,-,FIRE Engine,3.6 Lakh*
498,Ford Figo Diesel ZXI,2010,Diesel,"70,661 kms",1399 CC,Second Owner,Manual,20.0 kmpl,68 bhp,160Nm@ 2000rpm,5,Grey,5 Speed,Front Wheel Drive,Power,Ventilated Discs,Drum,14.8 Seconds,Diesel Engine,2.79 Lakh*
499,Toyota Innova 2.5 V Diesel 8-seater,2008,Diesel,"1,50,639 kms",2494 CC,Second Owner,Manual,12.8 kmpl,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,Silver,5 Speed,-,Power,Ventilated Disc,Drum,17.5 seconds,In-Line Engine,6.7 Lakh*
